issuer_id,week_end,n_bonds
1255,2021-07-09,52
32904,2021-06-18,52
1255,2021-07-16,52
263,2021-12-10,52
32904,2021-02-12,51
263,2021-04-16,51
534,2021-09-03,51
263,2021-03-05,51
263,2021-03-12,51
263,2021-03-19,51
263,2021-04-02,51
36959,2021-06-18,51
36959,2021-05-21,51
1255,2021-05-21,51
36959,2021-06-04,51
41821,2021-06-18,51
36959,2021-06-11,51
41821,2021-08-20,51
36959,2021-03-05,51
1255,2021-02-26,51
1255,2021-11-19,51
1255,2021-03-12,51
263,2021-04-09,51
263,2021-03-26,51
263,2021-04-23,51
1255,2021-01-08,51
263,2021-02-19,51
263,2021-02-12,51
42277,2021-08-06,51
263,2021-02-26,51
32904,2021-07-02,51
534,2021-12-24,51
263,2021-04-30,51
1255,2021-07-02,51
1255,2021-06-18,51
1255,2021-01-29,51
32904,2021-11-05,51
32904,2021-04-16,51
32904,2021-06-11,51
41821,2021-10-15,51
35004,2021-06-25,51
36718,2021-05-28,51
36718,2021-12-10,51
36959,2021-01-15,51
36959,2021-02-12,51
36959,2021-02-19,51
36959,2021-02-05,51
36959,2021-03-12,51
36959,2021-03-19,51
36959,2021-03-26,51
36959,2021-01-08,51
36959,2021-04-09,51
36959,2021-04-16,51
36959,2021-04-23,51
36959,2021-01-29,51
36959,2021-05-07,51
36959,2021-05-14,51
36959,2021-04-02,50
36959,2021-01-22,50
36959,2021-02-26,50
36718,2021-10-08,50
36718,2021-06-04,50
41821,2021-07-23,50
1255,2021-11-05,50
1255,2021-12-17,50
1255,2021-09-03,50
1255,2021-09-10,50
1255,2021-08-27,50
2921,2021-11-26,50
1255,2021-05-14,50
32904,2021-05-07,50
32904,2021-12-17,50
32904,2021-06-25,50
32904,2021-11-26,50
32904,2021-08-27,50
263,2021-05-14,50
263,2021-06-25,50
263,2021-07-02,50
263,2021-07-09,50
263,2021-05-28,50
263,2021-06-04,50
263,2021-06-11,50
263,2021-06-18,50
263,2021-05-07,50
42313,2021-03-05,50
35004,2021-05-14,50
263,2021-07-16,50
263,2021-07-23,50
263,2021-05-21,50
1255,2021-03-26,50
1255,2021-04-02,50
1255,2021-04-16,50
1255,2021-04-30,50
1255,2021-05-07,50
1255,2021-02-19,50
1255,2021-03-05,50
36959,2021-07-23,50
36959,2021-07-16,50
36959,2021-07-09,50
36959,2021-07-02,50
36959,2021-05-28,50
41821,2021-04-30,50
36959,2021-06-25,50
36959,2021-08-13,50
35004,2021-10-29,49
1255,2021-12-10,49
36959,2021-09-24,49
34918,2021-07-02,49
34918,2021-05-21,49
41821,2021-12-17,49
42277,2021-12-17,49
34918,2021-06-18,49
1255,2021-08-20,49
34918,2021-07-30,49
34918,2021-06-25,49
35004,2021-01-29,49
35004,2021-11-19,49
36959,2021-12-03,49
36718,2021-10-15,49
36959,2021-08-06,49
36959,2021-04-30,49
